,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
1373,Quadpro ITeS,Cash from Financing Act. Ann.,-59.5%,-,0.9,,-0,13.5,-1.3,-1.1,0.2,,,,
1374,Quadpro ITeS,Net Cash Flow Ann.,-,-,-0.6,1,-9.7,11.5,0.2,,-0.3,,,,
1375,Quadpro ITeS,Cash Plus Cash Eqv. Begin Of Year Ann.,117.8%,-,3.1,2.1,11.8,0.3,0.1,0,0.3,,,,
1376,Quadpro ITeS,Cash Plus Cash Eqv. End Of Year Ann.,-39.6%,91.9%,2.6,3.1,2.1,11.8,0.3,0.1,0,,,,
1377,SBL Infratech,Cash from Operating Act. Ann.,-37%,-,0.1,,-0.2,0.4,-1.4,-0.4,0.5,0,,,
1378,SBL Infratech,PBT Ann.,26%,14.9%,0.2,0.1,-0.4,0.1,0,0.1,0,,,,
1379,SBL Infratech,Interest Ann.,-,-,,,,,,,,,,,
1380,SBL Infratech,Tax Ann.,-,-,,,,0,0,0,,,,,
1381,SBL Infratech,Cash from Investing Act. Ann.,-,-,,,0.1,-0.5,,0.5,-0.4,,,,
1382,SBL Infratech,Cash from Financing Act. Ann.,-,-,,,-0,0.1,1.5,-0,,,,,
1383,SBL Infratech,Net Cash Flow Ann.,-,-,0.1,,-0.1,-0,0.1,0,0,0,,,
1384,SBL Infratech,Cash Plus Cash Eqv. Begin Of Year Ann.,-20.6%,0%,0.1,,0.1,0.2,0.1,0.1,0,,,,
1385,SBL Infratech,Cash Plus Cash Eqv. End Of Year Ann.,26%,14.9%,0.2,,0.1,0.1,0.2,0.1,0.1,0,,,
1386,Prevest Denpro,Cash from Operating Act. Ann.,28.9%,26.1%,15,11.5,10.7,7,8.6,4.7,3,,,,
1387,Prevest Denpro,PBT Ann.,14.7%,31%,24.3,21.4,21,16.1,9.4,6.3,3.8,,,,
1388,Prevest Denpro,Interest Ann.,-,-,,,,0.1,0.2,0.2,0.2,,,,
1389,Prevest Denpro,Tax Ann.,10.7%,36.2%,6.1,5.3,5.3,4.5,1.9,1.3,0.8,,,,
1390,Prevest Denpro,Cash from Investing Act. Ann.,-,-,-1.7,-1.8,-12.4,-3.9,-1.9,-0.5,-1.2,,,,
1391,Prevest Denpro,Cash from Financing Act. Ann.,-,-,-1.2,-0.3,-1.4,22.8,-0.5,0,0.1,,,,
1392,Prevest Denpro,Net Cash Flow Ann.,-22.6%,23.4%,12,9.4,-3.1,25.9,6.2,4.2,1.9,,,,
1393,Prevest Denpro,Cash Plus Cash Eqv. Begin Of Year Ann.,43.4%,51.3%,48.4,39,42.1,16.4,10.3,6.1,4.2,,,,
1394,Prevest Denpro,Cash Plus Cash Eqv. End Of Year Ann.,12.7%,42.5%,60.5,48.4,39,42.3,16.4,10.3,6.1,,,,
1395,Markolines Pavement,Cash from Operating Act. Ann.,-,-,-33.3,-9,20.1,-19.6,9,6.9,-6.7,-4.5,5.8,3.3,-1.7
1396,Markolines Pavement,PBT Ann.,26.6%,24.4%,29.8,25.4,22.4,14.7,6.5,10,4.9,4.3,1.7,1.9,0.6
1397,Markolines Pavement,Interest Ann.,8.9%,7.3%,7.1,5.1,3.3,5.5,4.4,5,3.2,2,2,1.8,1.2
1398,Markolines Pavement,Tax Ann.,16.6%,19.5%,7.3,8.1,6.6,4.6,2.4,3,1.5,1.1,0.4,0.6,0.2
1399,Markolines Pavement,Cash from Investing Act. Ann.,-,-,-16.2,-11.7,-22.2,-1.5,-1.6,-0.4,-6.5,-0.7,-0.5,-5.3,-2.4
1400,Markolines Pavement,Cash from Financing Act. Ann.,30.3%,-,49.6,20.6,0.9,22.4,-7.5,-6.7,13.2,5.1,-5.9,2.5,3.9
1401,Markolines Pavement,Net Cash Flow Ann.,-46.4%,-,0.2,0,-1.3,1.3,,-0.1,-0,-0.1,-0.6,0.4,-0.1
1402,Markolines Pavement,Cash Plus Cash Eqv. Begin Of Year Ann.,10.1%,0%,0.4,0.3,1.6,0.3,0.3,0.4,0.5,0.5,1.1,0.7,0.8
1403,Markolines Pavement,Cash Plus Cash Eqv. End Of Year Ann.,-32.1%,10.8%,0.5,0.4,0.3,1.6,0.3,0.3,0.4,0.5,0.5,1.1,0.7
1404,Sansera Engineering,Cash from Operating Act. Ann.,21.8%,8.7%,336.2,357.9,230.8,186.1,220.4,221.9,236.5,-,-,-,-
1405,Sansera Engineering,PBT Ann.,17.4%,25.1%,277.6,256.3,202.6,171.5,132.5,90.5,178.3,-,-,-,-
1406,Sansera Engineering,Interest Ann.,10.5%,2%,59.4,64.5,50.9,44,41.2,53.8,45.7,-,-,-,-
1407,Sansera Engineering,Tax Ann.,18.2%,53.9%,71.7,66.4,52.4,43.4,34.6,8.3,66.1,-,-,-,-
1408,Sansera Engineering,Cash from Investing Act. Ann.,-,-,-931.4,-344.2,-221.3,-217.2,-114.8,-173.5,-257.6,-,-,-,-
1409,Sansera Engineering,Cash from Financing Act. Ann.,135.9%,-,596,-4.6,-2.6,45.4,-153.1,-12.7,18,-,-,-,-
1410,Sansera Engineering,Net Cash Flow Ann.,-61.8%,-53.2%,0.8,9.1,6.9,14.3,-47.6,35.7,-3.2,-,-,-,-
1411,Sansera Engineering,Cash Plus Cash Eqv. Begin Of Year Ann.,56.6%,15%,44.9,35.1,27.3,11.7,58.8,22.3,31,-,-,-,-
1412,Sansera Engineering,Cash Plus Cash Eqv. End Of Year Ann.,15.9%,-6.3%,42.5,44.9,35.1,27.3,11.7,58.8,22.3,-,-,-,-
1413,BEW Engineering,Cash from Operating Act. Ann.,-,-,-31.3,-7.9,-0.5,2,-6.6,-0.9,-6.6,2.5,,,
1414,BEW Engineering,PBT Ann.,26.8%,78%,16.1,18.2,9.8,7.9,4,0.9,0.9,1,0.6,,
1415,BEW Engineering,Interest Ann.,7.5%,5.8%,4.1,5.3,4.6,3.3,3.5,3.1,3,1.8,1.8,,
1416,BEW Engineering,Tax Ann.,21%,67%,3.9,4.6,2.4,2.2,1.6,0.3,0.3,0.3,0.2,,
1417,BEW Engineering,Cash from Investing Act. Ann.,-,-,-18.7,-18.8,-1.1,-1,-0.5,-0.9,-0.9,0,,,
1418,BEW Engineering,Cash from Financing Act. Ann.,-,78.3%,50.5,27.4,1.6,-1.2,5.4,2.8,8.2,-1.4,,,
1419,BEW Engineering,Net Cash Flow Ann.,-,-12.9%,0.5,0.8,,-0.2,-1.7,1,0.7,1.1,,,
1420,BEW Engineering,Cash Plus Cash Eqv. Begin Of Year Ann.,31%,-21.9%,0.9,0.2,0.2,0.4,4.1,3.1,2.4,1.4,,,
1421,BEW Engineering,Cash Plus Cash Eqv. End Of Year Ann.,91.3%,-19.3%,1.4,0.9,0.2,0.2,2.5,4.1,3.1,2.4,,,
1422,PlatinumOne Business,Cash from Operating Act. Ann.,-23.4%,-,2.2,1.7,3,4.9,1.2,-0.4,2.5,,,,
1423,PlatinumOne Business,PBT Ann.,-11.7%,-4.7%,2.2,2,3.2,3.2,1.5,2.8,2.5,,,,
1424,PlatinumOne Business,Interest Ann.,0%,-24.2%,0.2,,,0.2,0.6,0.8,0.5,,,,
1425,PlatinumOne Business,Tax Ann.,-12.6%,-5.6%,0.6,0.5,0.9,0.9,0.5,0.8,0.7,,,,
1426,PlatinumOne Business,Cash from Investing Act. Ann.,-,-,-8.4,-0.6,-1.7,-0.7,-0.1,-0.2,-0.8,,,,
1427,PlatinumOne Business,Cash from Financing Act. Ann.,-,-,3.4,-0.5,-0.4,-1.6,-1.1,-0.6,-1,,,,
1428,PlatinumOne Business,Net Cash Flow Ann.,-,-,-2.8,0.6,0.9,2.7,0.1,-1.2,0.7,,,,
1429,PlatinumOne Business,Cash Plus Cash Eqv. Begin Of Year Ann.,178.1%,27%,4.3,3.7,2.8,0.2,0.1,1.3,0.6,,,,
1430,PlatinumOne Business,Cash Plus Cash Eqv. End Of Year Ann.,-18.8%,71.9%,1.5,4.3,3.7,2.8,0.2,0.1,1.3,,,,
1431,Naapbooks,Cash from Operating Act. Ann.,-,-,-9.2,-3.7,2.6,-1.8,0.8,0.1,0.4,-0.2,,,
1432,Naapbooks,PBT Ann.,149.3%,73%,6.2,2.2,0.9,0.4,0.7,0.4,0.2,0.2,,,
1433,Naapbooks,Interest Ann.,44.2%,24.6%,0.3,0.2,0.1,0.1,0.1,0.1,0,0,,,
1434,Naapbooks,Tax Ann.,157.1%,76.2%,1.7,0.6,0.2,0.1,0.2,0.1,0.1,0,,,
1435,Naapbooks,Cash from Investing Act. Ann.,-,-,-4.2,-4.5,-2.6,-2.2,-1.1,-0.1,-0.5,-0.2,,,
1436,Naapbooks,Cash from Financing Act. Ann.,50.6%,-,14,7.5,0.7,4.1,0.3,-0,0.1,0.5,,,
1437,Naapbooks,Net Cash Flow Ann.,-,-,0.7,-0.7,0.8,0,-0,-0,0,0,,,
1438,Naapbooks,Cash Plus Cash Eqv. Begin Of Year Ann.,-,-,0,0.8,0,0,0,0.1,0,,,,
1439,Naapbooks,Cash Plus Cash Eqv. End Of Year Ann.,-,-,0.7,0,0.8,0,0,0,0.1,0,,,
1440,Vijaya Diagnostic Centre,Cash from Operating Act. Ann.,9.9%,13.7%,206.6,174.8,162.6,155.5,127.8,108.7,76.6,62,63.5,39.5,4.1
1441,Vijaya Diagnostic Centre,PBT Ann.,7.9%,17.3%,181.3,152.5,111.3,144.4,109.6,81.8,70.4,55.6,44.1,35.5,0.5
1442,Vijaya Diagnostic Centre,Interest Ann.,15.3%,11.1%,25,23.7,20.9,16.3,14.8,14.8,4.4,4.1,4.8,3.5,0.4
1443,Vijaya Diagnostic Centre,Tax Ann.,8.4%,17.7%,46.3,37.9,28,36.3,26.8,20.5,21.5,20.2,20.2,8.7,0.4
1444,Vijaya Diagnostic Centre,Cash from Investing Act. Ann.,-,-,-165.4,-139.2,-108.5,-126.7,-128.8,-34.3,-91,-99.5,-37.3,-47.2,-1
1445,Vijaya Diagnostic Centre,Cash from Financing Act. Ann.,-,-,-46.8,-43.4,-41.3,-24.7,-48.2,-28.1,7.8,-6.7,30.4,10.2,-2.8
1446,Vijaya Diagnostic Centre,Net Cash Flow Ann.,-,-,-5.6,-7.7,12.9,4.1,-49.2,46.3,-6.7,-44.2,56.5,2.5,0.3
1447,Vijaya Diagnostic Centre,Cash Plus Cash Eqv. Begin Of Year Ann.,35.3%,11.1%,15.6,23.3,10.4,6.3,55.5,9.2,15.9,60.1,3.6,1.2,0.2
1448,Vijaya Diagnostic Centre,Cash Plus Cash Eqv. End Of Year Ann.,-1.3%,-29%,10,15.6,23.3,10.4,6.3,55.5,9.2,15.9,60.1,3.6,0.5
1449,Ami Organics,Cash from Operating Act. Ann.,-,33.5%,115.9,100.9,55.7,-9.7,26.4,27.3,21.8,7.9,,,
1450,Ami Organics,PBT Ann.,32.7%,43.7%,213.6,69.1,112.2,91.5,71.7,34.8,36.6,28.3,,,
1451,Ami Organics,Interest Ann.,-2.7%,1%,5.9,5.9,2.4,6.4,5.6,5.6,4.8,3.2,,,
1452,Ami Organics,Tax Ann.,40.4%,49.2%,54,25.4,28.9,19.5,17.7,7.3,12,9.9,,,
1453,Ami Organics,Cash from Investing Act. Ann.,-,-,-234.4,-337.4,-20.5,-122.5,-100.2,-24.5,-24.9,-24.5,,,
1454,Ami Organics,Cash from Financing Act. Ann.,24.9%,323.9%,273.6,235.5,-14.4,140.3,72.1,0.2,3,14.3,,,
1455,Ami Organics,Net Cash Flow Ann.,167.5%,120.1%,155.1,-1,20.8,8.1,-1.7,3,-0.1,-2.4,,,
1456,Ami Organics,Cash Plus Cash Eqv. Begin Of Year Ann.,164.2%,150.3%,29.5,30.5,9.7,1.6,3.3,0.3,0.4,2.8,,,
1457,Ami Organics,Cash Plus Cash Eqv. End Of Year Ann.,167%,123.6%,184.6,29.5,30.5,9.7,1.6,3.3,0.3,0.4,,,
1458,Aptus Value Housing,Cash from Operating Act. Ann.,-,-,-642.2,-507.7,"-1,128.7",-675.5,-488,-532.6,-604.5,-464,-,-,-
1459,Aptus Value Housing,PBT Ann.,23%,28.9%,737.2,616.7,547,396.4,278.8,207.5,140.1,105.6,-,-,-
1460,Aptus Value Housing,Interest Ann.,31.3%,19.1%,405.5,323.1,242.3,179.2,182.1,169.4,111.4,54,-,-,-
1461,Aptus Value Housing,Tax Ann.,22.4%,44.1%,161.8,136.1,122.5,88.2,61,26,37.4,36.1,-,-,-
1462,Aptus Value Housing,Cash from Investing Act. Ann.,-,-,-95.1,21.3,110,-62.1,67.9,-156.1,-64.7,-18.6,-,-,-
1463,Aptus Value Housing,Cash from Financing Act. Ann.,-4%,-9.6%,642.1,322.1,"1,045.5",726.2,345.9,"1,064",730.8,518.2,-,-,-
1464,Aptus Value Housing,Net Cash Flow Ann.,-,-,-95.2,-164.3,26.8,-11.5,-74.2,375.3,61.6,35.7,-,-,-
1465,Aptus Value Housing,Cash Plus Cash Eqv. Begin Of Year Ann.,-14.1%,19.4%,258.6,422.9,396.1,407.6,481.8,106.5,45.4,9.7,-,-,-
1466,Aptus Value Housing,Cash Plus Cash Eqv. End Of Year Ann.,-25.6%,-19.4%,163.4,258.6,422.9,396.1,407.6,481.8,107,45.4,-,-,-
1467,Aashka Hospitals,Cash from Operating Act. Ann.,-,-,9.2,7.2,4.1,-62.6,14.5,-1,10.1,,,,
1468,Aashka Hospitals,PBT Ann.,11.7%,22.7%,3.9,2.9,-2.6,2.8,4.1,1.4,1.4,,,,
1469,Aashka Hospitals,Interest Ann.,-14.3%,-18.4%,1.7,2.9,3,2.7,3.2,4.7,5.7,,,,
1470,Aashka Hospitals,Tax Ann.,6.3%,-,0.6,0.5,,0.5,,,,,,,
1471,Aashka Hospitals,Cash from Investing Act. Ann.,-,-,-1.4,-0.6,-0.1,-1.9,-8,-0.2,-0.3,,,,
1472,Aashka Hospitals,Cash from Financing Act. Ann.,-,-,-7.2,-7.6,-2,62.6,-8,4.2,-9.3,,,,
1473,Aashka Hospitals,Net Cash Flow Ann.,-,-27.5%,0.6,-1.1,2,-1.9,-1.4,3,0.5,,,,
1474,Aashka Hospitals,Cash Plus Cash Eqv. Begin Of Year Ann.,-11.6%,7.4%,2,3.1,1.1,2.9,4.4,1.4,0.9,,,,
1475,Aashka Hospitals,Cash Plus Cash Eqv. End Of Year Ann.,33.2%,-10%,2.6,2,3.1,1.1,2.9,4.4,1.4,,,,
1476,DU Digital Global,Cash from Operating Act. Ann.,-,-,,-5.9,1.9,-0.9,-2.6,-4.5,4,-3.1,,,
1477,DU Digital Global,PBT Ann.,66%,26.2%,,3.2,0.9,0.4,0.7,-0.2,1,0.4,0.1,0,
1478,DU Digital Global,Interest Ann.,-,-,,0.8,0.7,0.2,0,0,0,0,0,,
1479,DU Digital Global,Tax Ann.,81.7%,32%,,1.2,0.3,0.1,0.2,-0,0.3,0.1,0,0,
1480,DU Digital Global,Cash from Investing Act. Ann.,-,-,,-41.8,-15.9,-3.3,2.3,3.9,-5.3,-0.5,,,
1481,DU Digital Global,Cash from Financing Act. Ann.,-,-,,52.2,13.8,4.7,-0.1,-0.1,-0.1,0.5,,,
1482,DU Digital Global,Net Cash Flow Ann.,-,-,,4.5,-0.1,0.6,-0.4,-0.8,-1.5,-3.1,,,
1483,DU Digital Global,Cash Plus Cash Eqv. Begin Of Year Ann.,0%,-17.2%,,1.4,1.6,1,1.4,2.1,3.6,6.7,,,
1484,DU Digital Global,Cash Plus Cash Eqv. End Of Year Ann.,80.7%,22.9%,,5.9,1.4,1.6,1,1.4,2.1,3.6,,,
1485,Chemplast Sanmar,Cash from Operating Act. Ann.,-20.2%,5.7%,218.8,-98,270.6,430,411.1,166.1,-,-,-,-,112.8
1486,Chemplast Sanmar,PBT Ann.,-,-,-111.9,-156.2,166.7,433.6,39.9,139,-,-,-,-,-35.1
1487,Chemplast Sanmar,Interest Ann.,-13.9%,-1.9%,86.8,32.7,22.6,135.8,253.7,95.4,-,-,-,-,162.9
1488,Chemplast Sanmar,Tax Ann.,-,-,-46.3,-52.3,21.1,54.2,-3.7,40.3,-,-,-,-,-9.6
1489,Chemplast Sanmar,Cash from Investing Act. Ann.,-,-,-349.4,-537.2,-286.3,-50.9,-79.6,-437.7,-,-,-,-,5
1490,Chemplast Sanmar,Cash from Financing Act. Ann.,-,-3.3%,252.2,405.6,170.6,-95.9,-332.8,298.1,-,-,-,-,178
1491,Chemplast Sanmar,Net Cash Flow Ann.,-24.5%,35.6%,121.7,-229.5,155,283.3,-1.3,26.5,-,-,-,-,295.9
1492,Chemplast Sanmar,Cash Plus Cash Eqv. Begin Of Year Ann.,56.3%,42%,282.7,512.2,357.3,74,75.3,48.9,-,-,-,-,45.4
1493,Chemplast Sanmar,Cash Plus Cash Eqv. End Of Year Ann.,4.2%,40%,404.4,282.7,512.2,357.3,74,75.3,-,-,-,-,341.3
1494,Nuvoco Vistas,Cash from Operating Act. Ann.,9.6%,1.4%,"1,099.5","1,048.3","1,023",834.7,"1,386.2","1,025.4",-,-,-,-,-
1495,Nuvoco Vistas,PBT Ann.,-25.3%,-35.8%,42.2,207.9,-370.5,101.2,99.5,386.8,-,-,-,-,-
1496,Nuvoco Vistas,Interest Ann.,-4%,-3.3%,354.7,368,353.3,401.2,516.9,419.2,-,-,-,-,-
1497,Nuvoco Vistas,Tax Ann.,-66.7%,-58.5%,1.7,54.9,-460.6,46,76.7,137.5,-,-,-,-,-
1498,Nuvoco Vistas,Cash from Investing Act. Ann.,-,-,-254.9,-410.3,-134.5,-209.4,"-3,799",-80.2,-,-,-,-,-
1499,Nuvoco Vistas,Cash from Financing Act. Ann.,-,-,-767.7,-732.9,-773.6,-980.7,"2,574.6",-559.1,-,-,-,-,-
1500,Nuvoco Vistas,Net Cash Flow Ann.,-,-27.6%,77,-94.9,114.8,-355.4,161.8,386.2,-,-,-,-,-
1501,Nuvoco Vistas,Cash Plus Cash Eqv. Begin Of Year Ann.,-42.2%,-8.4%,80.2,175.1,60.3,415.7,253.9,124.7,-,-,-,-,-
1502,Nuvoco Vistas,Cash Plus Cash Eqv. End Of Year Ann.,37.6%,-21%,157.2,80.2,175.1,60.3,415.7,510.9,-,-,-,-,-
1503,CarTrade Tech,Cash from Operating Act. Ann.,60.2%,136.5%,66.6,11.7,8,16.2,14.8,0.9,0.2,-15.7,-36.6,,
1504,CarTrade Tech,PBT Ann.,-,57.8%,90.9,53.6,46.4,-151.9,20.2,9.3,7,5.8,-13.1,,
1505,CarTrade Tech,Interest Ann.,0%,3.1%,0.7,0.5,0.6,0.7,0.3,0.6,0,,,,
1506,CarTrade Tech,Tax Ann.,-,-,16.5,11.4,13.8,-5.9,-59.2,-0.9,0.8,1.1,,,
1507,CarTrade Tech,Cash from Investing Act. Ann.,-,-,-67.9,-9.7,-17.4,-251.4,-329.3,-0.5,8.3,17.9,-243.2,,
1508,CarTrade Tech,Cash from Financing Act. Ann.,-83%,-,1.2,-5.4,-0.5,243.7,317.3,-4.2,,,275.9,,
1509,CarTrade Tech,Net Cash Flow Ann.,-,-,-0.1,-3.4,-10,8.5,2.9,-3.9,8.5,2.2,-3.9,,
1510,CarTrade Tech,Cash Plus Cash Eqv. Begin Of Year Ann.,-13.9%,-9.9%,8.5,11.9,21.8,13.3,10.5,14.3,5.8,1.5,5.4,,
1511,CarTrade Tech,Cash Plus Cash Eqv. End Of Year Ann.,-27.2%,-4.4%,8.4,8.5,11.9,21.8,13.3,10.5,14.3,3.7,1.5,,
1512,Windlas Biotech,Cash from Operating Act. Ann.,96.4%,26.7%,68.2,108.9,61,9,11.5,20.9,22.1,,,,
1513,Windlas Biotech,PBT Ann.,20%,21%,79.4,77,57.1,46,11.2,30.6,34.9,,,,
1514,Windlas Biotech,Interest Ann.,46.5%,12.9%,4.4,1.1,0.8,1.4,1.3,2.4,3.6,,,,
1515,Windlas Biotech,Tax Ann.,35.6%,18.2%,18.7,18.9,14.4,7.5,6.2,8.1,12.4,,,,
1516,Windlas Biotech,Cash from Investing Act. Ann.,-,-,-74.1,-92.1,-14.1,-154.3,-20.2,-9.2,-6.6,,,,
1517,Windlas Biotech,Cash from Financing Act. Ann.,-80.3%,-,1,-15.3,-43.7,130.1,0.8,-6.5,-8.2,,,,
1518,Windlas Biotech,Net Cash Flow Ann.,-,-,-4.8,1.6,3.1,-15.2,-8,5.2,7.3,,,,
1519,Windlas Biotech,Cash Plus Cash Eqv. Begin Of Year Ann.,-31%,-16.6%,5.2,3.7,0.6,15.8,18.1,12.9,5.5,,,,
1520,Windlas Biotech,Cash Plus Cash Eqv. End Of Year Ann.,-12.6%,-53.3%,0.4,5.2,3.7,0.6,15.8,18.1,12.9,,,,
1521,Exxaro Tiles,Cash from Operating Act. Ann.,-1.6%,32.9%,23.6,5.3,23.2,24.8,37.8,5.7,32.1,-,,,
1522,Exxaro Tiles,PBT Ann.,-67.5%,-40.6%,0.9,3.2,10.2,26.2,17.2,12.2,8.3,-,,,
1523,Exxaro Tiles,Interest Ann.,6.3%,-9.4%,12,14.2,9.3,10,21.3,19.7,17.4,-,,,
1524,Exxaro Tiles,Tax Ann.,-41.8%,12.2%,1.6,1,2.9,8.1,1.9,0.9,0.2,-,,,
1525,Exxaro Tiles,Cash from Investing Act. Ann.,-,-,-5,5.7,-66.7,-9.2,-1.7,-2.5,-2.3,-,,,
1526,Exxaro Tiles,Cash from Financing Act. Ann.,-,-,-19.4,-10.7,27.8,-1.5,-34.4,-4.2,-35.8,-,,,
1527,Exxaro Tiles,Net Cash Flow Ann.,-,-,-0.8,0.3,-15.7,14.1,1.7,-1,-6,-,,,
1528,Exxaro Tiles,Cash Plus Cash Eqv. Begin Of Year Ann.,-25.8%,-9.7%,0.9,0.6,16.3,2.2,0.5,1.5,10.8,-,,,
1529,Exxaro Tiles,Cash Plus Cash Eqv. End Of Year Ann.,-81.7%,-27.5%,0.1,0.9,0.6,16.3,2.2,0.5,4.9,-,,,
1530,Devyani Intl,Cash from Operating Act. Ann.,19.8%,22.4%,662.5,586.6,554.3,385.2,158.1,241,-,-,-,-,-
1531,Devyani Intl,PBT Ann.,-37.8%,-,27,7.5,214,112.3,-70,-70.4,-,-,-,-,-
1532,Devyani Intl,Interest Ann.,27.9%,13.3%,221.4,172,123.8,105.9,126.5,118.7,-,-,-,-,-
1533,Devyani Intl,Tax Ann.,-,-,3.3,13.9,-32,-41.1,,,-,-,-,-,-
1534,Devyani Intl,Cash from Investing Act. Ann.,-,-,-322.9,-737.5,-301.8,-363.5,-302.3,-115.9,-,-,-,-,-
1535,Devyani Intl,Cash from Financing Act. Ann.,-,-,-327.1,109.2,-243.4,-9.9,170.1,-139.5,-,-,-,-,-
1536,Devyani Intl,Net Cash Flow Ann.,1.9%,-,12.5,-41.7,9.1,11.8,25.9,-14.4,-,-,-,-,-
1537,Devyani Intl,Cash Plus Cash Eqv. Begin Of Year Ann.,-26.9%,-8%,11,52.7,40,28.2,2.3,16.7,-,-,-,-,-
1538,Devyani Intl,Cash Plus Cash Eqv. End Of Year Ann.,-16.2%,59.2%,23.5,11,49.1,40,28.2,2.3,-,-,-,-,-
1539,Krsnaa Diagnostics,Cash from Operating Act. Ann.,-11.4%,16.6%,89.4,24.4,75.5,128.7,102.6,41.4,61.1,52.5,62.2,,
1540,Krsnaa Diagnostics,PBT Ann.,6.9%,44.2%,109.6,72,82.2,89.6,295.5,17.6,20.6,5.4,2.3,,
1541,Krsnaa Diagnostics,Interest Ann.,10%,0%,24.6,16.5,7.7,18.5,25.9,24.6,15.9,7.7,6.2,,
1542,Krsnaa Diagnostics,Tax Ann.,12.3%,38.8%,26.8,13.4,18.7,18.9,110.5,5.2,8.2,0.6,0.2,,
1543,Krsnaa Diagnostics,Cash from Investing Act. Ann.,-,-,-101.8,-128.9,-108.5,-241.1,-61.1,-79.3,-201.4,-90.8,-25.8,,
1544,Krsnaa Diagnostics,Cash from Financing Act. Ann.,-57.1%,-18.1%,13.9,84.2,-33.1,176,30.8,37.7,144.8,41.1,-36.6,,
1545,Krsnaa Diagnostics,Net Cash Flow Ann.,-71.3%,-,1.5,-20.3,-66.2,63.7,72.3,-0.2,4.5,2.9,-0.2,,
1546,Krsnaa Diagnostics,Cash Plus Cash Eqv. Begin Of Year Ann.,-57.5%,-26.1%,1.9,22.1,88.3,24.7,-47.6,8.6,4.1,1.2,1.5,,
1547,Krsnaa Diagnostics,Cash Plus Cash Eqv. End Of Year Ann.,-66.6%,-17%,3.3,1.9,22.1,88.3,24.7,8.4,8.6,4.1,1.2,,
1548,Rex Pipes and Cables,Cash from Operating Act. Ann.,1.5%,-23.4%,2.3,8.5,5.2,2.2,-3.4,8.7,2.5,3.4,,,
1549,Rex Pipes and Cables,PBT Ann.,40.4%,48.4%,7.2,6.6,5,2.6,1.6,1,2,1.7,,,
1550,Rex Pipes and Cables,Interest Ann.,19.5%,8.8%,2.9,2.8,2.2,1.7,1.8,1.9,1.3,1,,,
1551,Rex Pipes and Cables,Tax Ann.,41.9%,58.5%,2,1.9,1.4,0.7,0.5,0.2,0.7,0.4,,,
1552,Rex Pipes and Cables,Cash from Investing Act. Ann.,-,-,-1.1,-7.3,-2.2,-1.9,-0.7,-0.3,-4.4,-5.6,,,
1553,Rex Pipes and Cables,Cash from Financing Act. Ann.,-,-,-3.5,-0.8,-3.9,2.9,4.2,-8.6,1.9,2.4,,,
1554,Rex Pipes and Cables,Net Cash Flow Ann.,-,-,-2.4,0.4,-0.9,3.3,0.1,-0.2,0,0.2,,,
1555,Rex Pipes and Cables,Cash Plus Cash Eqv. Begin Of Year Ann.,78.3%,37.2%,3.4,3,3.9,0.6,0.5,0.7,0.7,0.5,,,
1556,Rex Pipes and Cables,Cash Plus Cash Eqv. End Of Year Ann.,-36.5%,14.9%,1,3.4,3,3.9,0.6,0.5,0.7,0.7,,,
1557,Network People,Cash from Operating Act. Ann.,-,56.2%,28.8,43.1,12,-7.4,2.3,3.1,1,,,,
1558,Network People,PBT Ann.,211.2%,112.2%,60.3,35.4,8.7,2,1.4,1.4,1.8,,,,
1559,Network People,Interest Ann.,44.2%,-,0.3,0,0,0.1,0.1,0,,,,,
1560,Network People,Tax Ann.,211.4%,106.7%,15.1,8.7,2.2,0.5,0.4,0.4,0.5,,,,
1561,Network People,Cash from Investing Act. Ann.,-,-,8.4,-3.9,-5.7,-5.5,-2.5,-2.8,-1.9,,,,
1562,Network People,Cash from Financing Act. Ann.,-20.4%,-,6.8,-0.1,0.2,13.5,0.3,-0,,,,,
1563,Network People,Net Cash Flow Ann.,344.5%,171.1%,43.9,39.1,6.5,0.5,0.1,0.3,-0.9,,,,
1564,Network People,Cash Plus Cash Eqv. Begin Of Year Ann.,272.7%,190.5%,20.7,19.3,1,0.4,0.3,0.1,1,,,,
1565,Network People,Cash Plus Cash Eqv. End Of Year Ann.,301.2%,176.5%,64.6,58.4,7.4,1,0.4,0.4,0.1,,,,
1566,Rolex Rings,Cash from Operating Act. Ann.,56.8%,4.3%,227.2,221.4,213.5,58.9,59.2,183.8,193.8,,,,
1567,Rolex Rings,PBT Ann.,2.2%,23.6%,207.7,209.7,243.3,194.4,75.2,72.1,140.6,,,,
1568,Rolex Rings,Interest Ann.,-51%,-40.5%,2.4,2.7,9.8,20.4,11.7,32.2,42,,,,
1569,Rolex Rings,Tax Ann.,-18.6%,12%,33.7,53.7,45.2,62.5,-11.8,19.1,81.5,,,,
1570,Rolex Rings,Cash from Investing Act. Ann.,-,-,-191.1,-158.1,-44.1,-67.8,-36.3,-14.2,-36.4,,,,
1571,Rolex Rings,Cash from Financing Act. Ann.,-,-,-6.2,-66.2,-151.4,8,-19.5,-168.5,-158,,,,
