,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
3802,Promax Power,EBIT Ann. Margin %,114.2%,6.8%,7.47%,5.83%,3.97%,0.76%,0.89%,5.38%,,,,,
3803,Promax Power,PBT Ann. Margin %,83.6%,-2.7%,4.70%,2.95%,0.99%,0.76%,0.89%,5.38%,,,,,
3804,Promax Power,NPM Ann. %,90.4%,-2.6%,3.52%,2.27%,1.30%,0.51%,0.48%,4.02%,,,,,
3805,Promax Power,Asset Turnover Ann. %,-14.5%,4.6%,1,1.2,1.6,1.6,1.8,0.8,-,,,,
3806,Promax Power,Liquidity Ratio, , , , , , , , , ,,,,
3807,Promax Power,Current Ratio Ann.,11.5%,5.2%,1.8,1.7,2.4,1.3,1.4,1.4,16,,,,
3808,Promax Power,Quick Ratio Ann.,14.5%,8.4%,1.2,1.3,1.7,0.8,0.8,0.8,16,,,,
3809,Promax Power,Dividend Payout to NP Ann.,-,-,-,-,-,-,-,-,-,,,,
3810,Promax Power,Earning Retention Ann. %,-,-,-,,,,,,,,,,
3811,Promax Power,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
3812,Promax Power,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
3813,Promax Power,Valuation Ratio, , , , , , , , , ,,,,
3814,Promax Power,EnterpriseValue Ann.,63.9%,-,91.2,183.3,58.2,20.7,,,,,,,
3815,Promax Power,EV Per Net Sales Ann.,40.9%,-,1.4,3,1.1,0.5,-,-,,,,,
3816,Promax Power,,5.7%,-,2.6,6.2,2.4,2.2,-,-,-,,,,
3817,Promax Power,EV Per EBITDA Ann.,-29.4%,-,18.2,51.4,26.3,51.8,-,-,-,,,,
3818,Promax Power,Market Cap Per Sales Ann.,44.2%,-,1.2,2.8,1,0.4,-,-,,,,,
3819,Promax Power,Retention Ratio Ann. %,-,-,-,,,,,,,,,,
3820,Promax Power,Earnings Yield Ann.,-,-,0,0,0,0,,,,,,,
3821,Promax Power,Total Debt to Total Equity Ann.,-26.3%,-55.6%,0.6,0.6,0.2,1.5,1.3,34.9, ,,,,
3822,Aditya Birla Sun Life AMC,BVSH Ann.,18.9%,-29.7%,128.4,109.5,87.1,76.4,957.3,747.8,701.8,595.9,550.6,,
3823,Aditya Birla Sun Life AMC,RoA Ann. %,-5.8%,-5.8%,22.64%,22.23%,21.28%,27.12%,25.82%,30.49%,30.56%,23.64%,17.77%,,
3824,Aditya Birla Sun Life AMC,ROE Ann. %,-5.9%,-7.1%,24.96%,24.54%,23.55%,30.00%,29.93%,36.09%,35.53%,30.02%,22.30%,,
3825,Aditya Birla Sun Life AMC,ROCE Ann. %,-6%,-6.7%,32.19%,30.68%,30.09%,38.77%,37.16%,45.53%,48.22%,45.03%,32.08%,,
3826,Aditya Birla Sun Life AMC,Profitability Ratio, , , , , , , , , , , ,,
3827,Aditya Birla Sun Life AMC,EBITDA Ann. Margin %,2%,6.2%,77.32%,78.26%,68.49%,72.94%,69.88%,57.13%,47.74%,40.63%,36.48%,,
3828,Aditya Birla Sun Life AMC,EBIT Ann. Margin %,2.2%,6.7%,74.99%,75.74%,65.73%,70.21%,66.39%,54.17%,46.80%,39.82%,35.67%,,
3829,Aditya Birla Sun Life AMC,PBT Ann. Margin %,2.3%,6.8%,74.65%,75.32%,65.41%,69.82%,65.86%,53.72%,46.80%,39.82%,35.67%,,
3830,Aditya Birla Sun Life AMC,NPM Ann. %,2.2%,6.8%,55.73%,58.20%,49.03%,52.26%,49.56%,40.03%,32.42%,26.47%,23.56%,,
3831,Aditya Birla Sun Life AMC,Asset Turnover Ann. %,-12.6%,-12.9%,0.4,0.4,0.5,0.6,0.6,0.8,1,0.9,-,,
3832,Aditya Birla Sun Life AMC,Liquidity Ratio, , , , , , , , , , , ,,
3833,Aditya Birla Sun Life AMC,Current Ratio Ann.,4.1%,13.5%,17.5,16.3,17.8,15.5,13.4,9.3,10.2,3.1,4.1,,
3834,Aditya Birla Sun Life AMC,Quick Ratio Ann.,4.1%,13.5%,17.5,16.3,17.8,15.5,13.4,9.3,10.2,3.1,4.1,,
3835,Aditya Birla Sun Life AMC,Dividend Payout to NP Ann.,26%,-,0.4,0.2,0.5,0.2,-,-,-,-,-,,
3836,Aditya Birla Sun Life AMC,Earning Retention Ann. %,-,-,-,80.47%,75.64%,64.90%,72.86%,32.09%,33.17%,37.96%,77.39%,,
3837,Aditya Birla Sun Life AMC,Cash Earning Retention Ann. %,-,-,-,81.28%,76.94%,66.64%,74.65%,36.77%,35.06%,39.80%,78.14%,,
3838,Aditya Birla Sun Life AMC,Cash Earning Retention Ann. %,-,-,-,81.28%,76.94%,66.64%,74.65%,36.77%,35.06%,39.80%,78.14%,,
3839,Aditya Birla Sun Life AMC,Valuation Ratio, , , , , , , , , , , ,,
3840,Aditya Birla Sun Life AMC,EnterpriseValue Ann.,6.3%,-,"18,370.3","13,092","8,911.2","15,309.7",,,,,,,
3841,Aditya Birla Sun Life AMC,EV Per Net Sales Ann.,-2.8%,-,11.1,9.8,7.4,12.1,-,-,-,-,-,,
3842,Aditya Birla Sun Life AMC,,-10.6%,-,5,4.2,3.6,7,-,-,-,-,-,,
3843,Aditya Birla Sun Life AMC,EV Per EBITDA Ann.,-4.8%,-,14.3,12.6,10.8,16.6,-,-,-,-,-,,
3844,Aditya Birla Sun Life AMC,Market Cap Per Sales Ann.,-3.1%,-,11.1,9.9,7.4,12.2,-,-,-,-,-,,
3845,Aditya Birla Sun Life AMC,Retention Ratio Ann. %,-,-,-,80.46%,75.63%,64.89%,72.85%,32.08%,33.16%,37.95%,77.38%,,
3846,Aditya Birla Sun Life AMC,Earnings Yield Ann.,-,-,0.1,0.1,0.1,0,,,,,,,
3847,Aditya Birla Sun Life AMC,Total Debt to Total Equity Ann., , , , , , , , , , , ,,
3848,Shri Venkatesh Refineries,BVSH Ann.,6.8%,21.4%,43.2,29.8,47.5,35.5,16.6,16.4,14.8,357.8,,,
3849,Shri Venkatesh Refineries,RoA Ann. %,-18.4%,10.5%,5.41%,6.34%,8.52%,9.96%,3.75%,3.28%,2.56%,1.75%,,,
3850,Shri Venkatesh Refineries,ROE Ann. %,-19.2%,-3.1%,18.93%,22.76%,27.30%,35.83%,26.00%,22.11%,19.43%,11.23%,,,
3851,Shri Venkatesh Refineries,ROCE Ann. %,-9.9%,1.8%,20.37%,24.84%,25.06%,27.88%,19.95%,18.66%,17.13%,28.99%,,,
3852,Shri Venkatesh Refineries,Profitability Ratio, , , , , , , , , , ,,,
3853,Shri Venkatesh Refineries,EBITDA Ann. Margin %,6.7%,10.3%,5.18%,5.18%,4.48%,4.26%,3.10%,3.17%,2.34%,2.99%,,,
3854,Shri Venkatesh Refineries,EBIT Ann. Margin %,6.5%,11.2%,4.99%,5.01%,4.32%,4.13%,2.91%,2.94%,2.15%,2.80%,,,
3855,Shri Venkatesh Refineries,PBT Ann. Margin %,3.5%,22.3%,3.48%,3.54%,3.07%,3.14%,1.39%,1.27%,0.81%,0.64%,,,
3856,Shri Venkatesh Refineries,NPM Ann. %,3.9%,22.5%,2.57%,2.61%,2.27%,2.29%,1.04%,0.93%,0.55%,0.44%,,,
3857,Shri Venkatesh Refineries,Asset Turnover Ann. %,-21.7%,-9.4%,2.5,2.8,4.1,5.2,4.2,4.1,5.5,-,,,
3858,Shri Venkatesh Refineries,Liquidity Ratio, , , , , , , , , , ,,,
3859,Shri Venkatesh Refineries,Current Ratio Ann.,-12.6%,1.3%,1.6,1.7,2.4,2.4,1.6,1.5,1.4,1.4,,,
3860,Shri Venkatesh Refineries,Quick Ratio Ann.,0%,-16.7%,0.2,0.2,0.2,0.2,0.2,0.5,0.4,0.4,,,
3861,Shri Venkatesh Refineries,Dividend Payout to NP Ann.,-,-,-,0.1,0.2,,-,-,-,-,,,
3862,Shri Venkatesh Refineries,Earning Retention Ann. %,-,-,-,89.81%,92.29%,,,,,,,,
3863,Shri Venkatesh Refineries,Cash Earning Retention Ann. %,-,-,-,90.45%,92.79%,,,,,,,,
3864,Shri Venkatesh Refineries,Cash Earning Retention Ann. %,-,-,-,90.45%,92.79%,,,,,,,,
3865,Shri Venkatesh Refineries,Valuation Ratio, , , , , , , , , , ,,,
3866,Shri Venkatesh Refineries,EnterpriseValue Ann.,44.9%,-,626.3,278.7,254.6,205.8,,,,,,,
3867,Shri Venkatesh Refineries,EV Per Net Sales Ann.,44.2%,-,0.9,0.5,0.4,0.3,-,-,-,-,,,
3868,Shri Venkatesh Refineries,,10.3%,-,4.7,2.4,3.4,3.5,-,-,-,-,,,
3869,Shri Venkatesh Refineries,EV Per EBITDA Ann.,29.6%,-,17.2,9.3,9,7.9,-,-,-,-,,,
3870,Shri Venkatesh Refineries,Market Cap Per Sales Ann.,44.2%,-,0.6,0.3,0.3,0.2,-,-,-,-,,,
3871,Shri Venkatesh Refineries,Retention Ratio Ann. %,-,-,-,89.80%,92.28%,,,,,,,,
3872,Shri Venkatesh Refineries,Earnings Yield Ann.,-,-,0,0.1,0.1,0.1,,,,,,,
3873,Shri Venkatesh Refineries,Total Debt to Total Equity Ann.,1.8%,-11.5%,1.9,1.9,1.5,1.8,4.1,3.5,3.8,4.5,,,
3874,Jainam Ferro Alloys,BVSH Ann.,28.8%,43.8%,126.8,99.8,82.6,59.4,25.8,20.6,21,,,,
3875,Jainam Ferro Alloys,RoA Ann. %,-39.4%,22%,5.95%,4.28%,20.74%,26.70%,5.94%,2.20%,7.17%,,,,
3876,Jainam Ferro Alloys,ROE Ann. %,-43.6%,12%,8.00%,5.75%,26.65%,44.63%,13.04%,4.53%,14.85%,,,,
3877,Jainam Ferro Alloys,ROCE Ann. %,-41.9%,-3.9%,11.89%,8.92%,37.12%,60.57%,21.42%,14.50%,22.22%,,,,
3878,Jainam Ferro Alloys,Profitability Ratio, , , , , , , , , ,,,,
3879,Jainam Ferro Alloys,EBITDA Ann. Margin %,-23.1%,21.6%,8.89%,5.89%,13.05%,19.56%,6.23%,3.34%,4.76%,,,,
3880,Jainam Ferro Alloys,EBIT Ann. Margin %,-27.4%,21.1%,7.37%,5.17%,12.74%,19.26%,5.69%,2.83%,4.16%,,,,
3881,Jainam Ferro Alloys,PBT Ann. Margin %,-29.5%,48.2%,6.58%,4.36%,12.29%,18.75%,4.27%,0.92%,3.10%,,,,
3882,Jainam Ferro Alloys,NPM Ann. %,-29.8%,46.8%,4.84%,3.19%,9.10%,14.00%,3.07%,0.71%,2.19%,,,,
3883,Jainam Ferro Alloys,Asset Turnover Ann. %,-17.6%,-14.7%,1.4,1.5,2.4,2.5,2.2,3.1,-,,,,
3884,Jainam Ferro Alloys,Liquidity Ratio, , , , , , , , , ,,,,
3885,Jainam Ferro Alloys,Current Ratio Ann.,6%,4.6%,2.5,2.7,3.8,2.1,1.7,2,2.2,,,,
3886,Jainam Ferro Alloys,Quick Ratio Ann.,8.7%,6.7%,1.8,2.1,3.1,1.4,0.8,1.3,1.3,,,,
3887,Jainam Ferro Alloys,Dividend Payout to NP Ann.,-,-,-,-,-,-,-,-,-,,,,
3888,Jainam Ferro Alloys,Earning Retention Ann. %,-,-,-,,,,,,,,,,
3889,Jainam Ferro Alloys,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
3890,Jainam Ferro Alloys,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
3891,Jainam Ferro Alloys,Valuation Ratio, , , , , , , , , ,,,,
3892,Jainam Ferro Alloys,EnterpriseValue Ann.,19.9%,-,215.9,112.4,96.8,125.2,,,,,,,
3893,Jainam Ferro Alloys,EV Per Net Sales Ann.,18.6%,-,1,0.6,0.4,0.6,-,-,-,,,,
3894,Jainam Ferro Alloys,,-8.7%,-,1.9,1.3,1.7,2.5,-,-,-,,,,
3895,Jainam Ferro Alloys,EV Per EBITDA Ann.,50.9%,-,11,10,2.9,3.2,-,-,-,,,,
3896,Jainam Ferro Alloys,Market Cap Per Sales Ann.,14.5%,-,1.2,0.7,0.6,0.8,-,-,-,,,,
3897,Jainam Ferro Alloys,Retention Ratio Ann. %,-,-,-,,,,,,,,,,
3898,Jainam Ferro Alloys,Earnings Yield Ann.,-,-,0,0.1,0.2,0.2,,,,,,,
3899,Jainam Ferro Alloys,Total Debt to Total Equity Ann.,-,-,0,0.1, ,0,0.1,0.3,0.3,,,,
3900,Getalong Enterprises,BVSH Ann.,-48.9%,,6.3,50,50.4,47.2,24.9,,,,,,
3901,Getalong Enterprises,RoA Ann. %,88.8%,,13.19%,-14.42%,2.71%,1.96%,1.60%,,,,,,
3902,Getalong Enterprises,ROE Ann. %,4.4%,,14.72%,-19.01%,6.35%,12.95%,31.98%,,,,,,
3903,Getalong Enterprises,ROCE Ann. %,-6.9%,,14.79%,17.43%,6.21%,18.30%,42.89%,,,,,,
3904,Getalong Enterprises,Profitability Ratio, ,, , , , , ,,,,,,
3905,Getalong Enterprises,EBITDA Ann. Margin %,165.5%,,96.37%,103.15%,85.99%,5.15%,1.83%,,,,,,
3906,Getalong Enterprises,EBIT Ann. Margin %,164.9%,,95.55%,102.21%,84.86%,5.14%,1.83%,,,,,,
3907,Getalong Enterprises,PBT Ann. Margin %,160.4%,,87.76%,96.67%,72.07%,4.97%,1.83%,,,,,,
3908,Getalong Enterprises,NPM Ann. %,188%,,86.93%,-111.49%,86.79%,3.64%,1.37%,,,,,,
3909,Getalong Enterprises,Asset Turnover Ann. %,-30.7%,,0.2,0.1,0,0.6,-,,,,,,
3910,Getalong Enterprises,Liquidity Ratio, ,, , , , , ,,,,,,
3911,Getalong Enterprises,Current Ratio Ann.,176.7%,,23.3,1.4,1.2,1.1,1,,,,,,
3912,Getalong Enterprises,Quick Ratio Ann.,176.7%,,23.3,1.4,1.2,1.1,1,,,,,,
3913,Getalong Enterprises,Dividend Payout to NP Ann.,-,,-,-,-,-,-,,,,,,
3914,Getalong Enterprises,Earning Retention Ann. %,-,,-,,,,,,,,,,
3915,Getalong Enterprises,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
3916,Getalong Enterprises,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
3917,Getalong Enterprises,Valuation Ratio, ,, , , , , ,,,,,,
3918,Getalong Enterprises,EnterpriseValue Ann.,34.3%,,36.3,45.1,30.2,15,,,,,,,
3919,Getalong Enterprises,EV Per Net Sales Ann.,224%,,17,26.5,44.7,0.5,-,,,,,,
3920,Getalong Enterprises,,24.6%,,2.9,4.3,2.3,1.5,-,,,,,,
3921,Getalong Enterprises,EV Per EBITDA Ann.,23.1%,,17.7,25.7,52,9.5,-,,,,,,
3922,Getalong Enterprises,Market Cap Per Sales Ann.,247.6%,,16.8,25.5,30.9,0.4,-,,,,,,
3923,Getalong Enterprises,Retention Ratio Ann. %,-,,-,,,,,,,,,,
3924,Getalong Enterprises,Earnings Yield Ann.,0%,,0.1,-0,0,0.1,,,,,,,
3925,Getalong Enterprises,Total Debt to Total Equity Ann.,-20.6%,,0.1,0.2,1,0.2,0,,,,,,
3926,Paras Defence,BVSH Ann.,22.9%,28.2%,159.7,103.8,95.2,86.1,55.1,46.2,194.6,129.2,15.5,59.2,14.8
3927,Paras Defence,RoA Ann. %,9.7%,6%,7.82%,5.63%,7.14%,5.92%,4.17%,5.83%,5.77%,9.46%,2.27%,0.69%,-0.20%
3928,Paras Defence,ROE Ann. %,8.1%,-7.9%,10.11%,8.45%,9.67%,8.01%,9.16%,15.22%,17.21%,31.01%,26.08%,1.97%,-1.98%
3929,Paras Defence,ROCE Ann. %,7.9%,0.4%,13.84%,10.28%,12.13%,11.03%,13.37%,13.58%,16.46%,21.10%,11.36%,10.52%,10.45%
3930,Paras Defence,Profitability Ratio, , , , , , , , , , , , , 
3931,Paras Defence,EBITDA Ann. Margin %,1.6%,2.3%,31.70%,26.08%,29.68%,30.27%,33.06%,28.36%,29.57%,30.31%,18.12%,21.14%,20.70%
3932,Paras Defence,EBIT Ann. Margin %,4.1%,4.9%,27.65%,20.85%,24.70%,24.53%,25.80%,21.74%,23.48%,25.54%,14.21%,16.11%,14.56%
3933,Paras Defence,PBT Ann. Margin %,8.7%,11.5%,25.99%,19.19%,21.80%,20.21%,16.45%,15.07%,17.40%,20.54%,6.37%,2.37%,2.63%
3934,Paras Defence,NPM Ann. %,9.2%,7.4%,19.48%,14.72%,16.76%,14.94%,11.35%,13.62%,12.32%,15.38%,4.27%,1.59%,-0.42%
3935,Paras Defence,Asset Turnover Ann. %,7.7%,4.6%,0.5,0.4,0.5,0.4,0.4,0.4,0.6,0.9,0.6,0.5,0.5
3936,Paras Defence,Liquidity Ratio, , , , , , , , , , , , , 
3937,Paras Defence,Current Ratio Ann.,-13.5%,15.5%,3.5,2.8,4.5,5.4,1.9,1.7,1.4,1.3,1.3,1.2,1.2
3938,Paras Defence,Quick Ratio Ann.,-13.7%,19.7%,2.7,1.7,3.2,4.2,1.2,1.1,0.9,0.6,0.4,0.4,0.6
3939,Paras Defence,Dividend Payout to NP Ann.,-,-,,,,,-,-,-,-,-,-,-
3940,Paras Defence,Earning Retention Ann. %,-,-,-,,,,,,,,,,
3941,Paras Defence,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
3942,Paras Defence,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
3943,Paras Defence,Valuation Ratio, , , , , , , , , , , , , 
3944,Paras Defence,EnterpriseValue Ann.,16.2%,-,"3,756.4","2,412.2","1,797.3","2,394.6",,,,,,,
3945,Paras Defence,EV Per Net Sales Ann.,-5.3%,-,11.3,10.4,8.4,13.3,-,-,-,-,-,-,-
3946,Paras Defence,,-6.3%,-,6,5.9,4.9,7.3,-,-,-,-,-,-,-
3947,Paras Defence,EV Per EBITDA Ann.,-6.8%,-,35.5,39.8,28.3,43.9,-,-,-,-,-,-,-
3948,Paras Defence,Market Cap Per Sales Ann.,-5.2%,-,11.6,10.3,8.6,13.6,-,-,-,-,-,-,-
3949,Paras Defence,Retention Ratio Ann. %,-,-,-,,,,,,,,,,
3950,Paras Defence,Earnings Yield Ann.,-,-,0,0,0,0,,,,,,,
3951,Paras Defence,Total Debt to Total Equity Ann.,-45%,-32.2%, ,0.1, ,0.1,0.6,0.7,0.7,0.8,3.8,1.1,4.1
3952,Quadpro ITeS,BVSH Ann.,-17.3%,-17.7%,3.9,3.8,3.6,6.9,13.9,10.3,9.3,,,,
3953,Quadpro ITeS,RoA Ann. %,-17.2%,-7%,2.90%,3.99%,4.06%,5.10%,13.22%,4.17%,-10.54%,,,,
3954,Quadpro ITeS,ROE Ann. %,-16.5%,-20.3%,3.20%,4.23%,4.32%,5.50%,25.44%,9.93%,-34.44%,,,,
3955,Quadpro ITeS,ROCE Ann. %,-18.3%,-31.2%,4.27%,6.24%,6.08%,7.83%,36.01%,27.79%,-15.44%,,,,
3956,Quadpro ITeS,Profitability Ratio, , , , , , , , , ,,,,
3957,Quadpro ITeS,EBITDA Ann. Margin %,3.2%,15.3%,23.11%,29.30%,25.24%,21.02%,17.62%,11.35%,1.99%,,,,
3958,Quadpro ITeS,EBIT Ann. Margin %,-8.5%,13.7%,10.93%,13.36%,13.03%,14.29%,11.34%,5.75%,-2.95%,,,,
3959,Quadpro ITeS,PBT Ann. Margin %,-7.9%,31.5%,10.80%,13.36%,12.56%,13.81%,9.83%,2.75%,-6.22%,,,,
3960,Quadpro ITeS,NPM Ann. %,-6.6%,37.5%,8.12%,9.01%,9.19%,9.96%,7.02%,1.65%,-4.42%,,,,
3961,Quadpro ITeS,Asset Turnover Ann. %,-20.6%,-29.5%,0.4,0.5,0.5,0.8,2,2.3,-,,,,
3962,Quadpro ITeS,Liquidity Ratio, , , , , , , , , ,,,,
3963,Quadpro ITeS,Current Ratio Ann.,-23.8%,32.9%,5.8,8.7,7.5,13.1,1.6,1.4,1.2,,,,
3964,Quadpro ITeS,Quick Ratio Ann.,-23.8%,32.9%,5.8,8.7,7.5,13.1,1.6,1.4,1.2,,,,
3965,Quadpro ITeS,Dividend Payout to NP Ann.,-,-,-,-,-,-,-,-,-,,,,
3966,Quadpro ITeS,Earning Retention Ann. %,-,-,-,,,,,,,,,,
3967,Quadpro ITeS,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
3968,Quadpro ITeS,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
3969,Quadpro ITeS,Valuation Ratio, , , , , , , , , ,,,,
3970,Quadpro ITeS,EnterpriseValue Ann.,15.2%,-,16.8,21.9,23.2,11,,,,,,,
3971,Quadpro ITeS,EV Per Net Sales Ann.,24.1%,-,2.1,2.4,2.7,1.1,-,-,-,,,,
3972,Quadpro ITeS,,-11.5%,-,0.9,1.3,1.4,1.3,-,-,-,,,,
3973,Quadpro ITeS,EV Per EBITDA Ann.,19.9%,-,9.3,8.3,10.6,5.4,-,-,-,,,,
3974,Quadpro ITeS,Market Cap Per Sales Ann.,0%,-,2.4,2.8,2.9,2.4,-,-,-,,,,
3975,Quadpro ITeS,Retention Ratio Ann. %,-,-,-,,,,,,,,,,
3976,Quadpro ITeS,Earnings Yield Ann.,-,-,0,0,0,0,,,,,,,
3977,Quadpro ITeS,Total Debt to Total Equity Ann., , ,0.1, , , ,0.1,0.7,1.1,,,,
3978,SBL Infratech,BVSH Ann.,113.9%,198%,47,4.5,4.4,4.8,2.5,0.2,-21.5,-25.2,-27.4,,
3979,SBL Infratech,RoA Ann. %,8.6%,-45.1%,1.37%,2.69%,-10.51%,1.07%,0.59%,27.42%,0.57%,0.67%,0.66%,,
3980,SBL Infratech,ROE Ann. %,61.1%,-47.8%,4.77%,2.87%,-11.46%,1.14%,1.10%,123.17%,-17.66%,-8.57%,-3.66%,,
3981,SBL Infratech,ROCE Ann. %,43.5%,-51.3%,4.55%,2.73%,-11.49%,1.54%,1.45%,166.45%,-23.89%,-11.55%,-3.37%,,
3982,SBL Infratech,Profitability Ratio, , , , , , , , , , , ,,
3983,SBL Infratech,EBITDA Ann. Margin %,-,-39.9%,0.79%,,,,7.64%,10.10%,2.79%,1.71%,3.15%,,
3984,SBL Infratech,EBIT Ann. Margin %,-,-39.9%,0.76%,,,,5.83%,9.68%,2.59%,1.57%,1.79%,,
3985,SBL Infratech,PBT Ann. Margin %,-,-39.9%,0.76%,,,,5.61%,9.68%,2.59%,1.57%,1.79%,,
3986,SBL Infratech,NPM Ann. %,-,-36.1%,0.76%,,,,4.15%,7.16%,1.92%,1.16%,1.94%,,
3987,SBL Infratech,Asset Turnover Ann. %,-,0%,2.8,0.1,0.1,-,0.3,2.8,0.4,0.8,-,,
3988,SBL Infratech,Liquidity Ratio, , , , , , , , , , , ,,
3989,SBL Infratech,Current Ratio Ann.,-52.9%,3.1%,1.4,8.6,10.8,13.4,2.4,1.2,0.2,0.6,0.3,,
3990,SBL Infratech,Quick Ratio Ann.,-48.1%,3.1%,1.4,6.1,9.4,10,1.6,1.2,0.2,0.6,0.3,,
3991,SBL Infratech,Dividend Payout to NP Ann.,-,-,-,-,-,-,-,-,-,-,-,,
3992,SBL Infratech,Earning Retention Ann. %,-,-,-,,,,,,,,,,
3993,SBL Infratech,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
3994,SBL Infratech,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
3995,SBL Infratech,Valuation Ratio, , , , , , , , , , , ,,
3996,SBL Infratech,EnterpriseValue Ann.,-58.8%,-,3.9,24.2,61.4,55.9,,,,,,,
3997,SBL Infratech,EV Per Net Sales Ann.,-,-,0.2,,,,-,-,-,-,-,,
3998,SBL Infratech,,-58.8%,-,1,6.6,17.4,14.3,-,-,-,-,-,,
3999,SBL Infratech,EV Per EBITDA Ann.,-71%,-,20.3,216.6,-154.8,834.1,-,-,-,-,-,,
4000,SBL Infratech,Market Cap Per Sales Ann.,-,-,0.2,,,,-,-,-,-,-,,
4001,SBL Infratech,Retention Ratio Ann. %,-,-,-,,,,,,,,,,
4002,SBL Infratech,Earnings Yield Ann.,-,-,0.1,,-0,,,,,,,,
4003,SBL Infratech,Total Debt to Total Equity Ann., , ,0.1,0.1, , ,0.1, , , , ,,
4004,Prevest Denpro,BVSH Ann.,22.7%,-30.4%,88,73.8,60.7,47.6,798.1,537.1,361.3,,,,
4005,Prevest Denpro,RoA Ann. %,-3.6%,-7.4%,16.15%,17.00%,19.98%,18.03%,24.23%,23.76%,19.51%,,,,
4006,Prevest Denpro,ROE Ann. %,-5.2%,-12%,17.23%,18.19%,21.58%,20.25%,32.70%,32.72%,29.07%,,,,
4007,Prevest Denpro,ROCE Ann. %,-6.1%,-9.5%,22.76%,23.98%,28.64%,27.49%,39.16%,37.39%,32.51%,,,,
4008,Prevest Denpro,Profitability Ratio, , , , , , , , , ,,,,
4009,Prevest Denpro,EBITDA Ann. Margin %,-2.2%,6.5%,41.50%,40.20%,43.39%,44.33%,36.51%,30.26%,22.35%,,,,
4010,Prevest Denpro,EBIT Ann. Margin %,-3.6%,6.3%,38.48%,37.94%,42.03%,42.94%,34.79%,28.34%,20.26%,,,,
4011,Prevest Denpro,PBT Ann. Margin %,-3.4%,6.9%,38.48%,37.94%,42.03%,42.66%,34.11%,27.56%,19.48%,,,,
4012,Prevest Denpro,NPM Ann. %,-2.1%,5.6%,28.85%,28.56%,31.51%,30.74%,27.11%,21.99%,15.53%,,,,
4013,Prevest Denpro,Asset Turnover Ann. %,-9.1%,-14.3%,0.6,0.7,0.7,0.8,1.1,1.3,-,,,,
4014,Prevest Denpro,Liquidity Ratio, , , , , , , , , ,,,,
4015,Prevest Denpro,Current Ratio Ann.,12.9%,28%,14.1,12.3,10,9.8,3.7,4.1,3,,,,
4016,Prevest Denpro,Quick Ratio Ann.,11.6%,27.5%,12.8,11.2,9.1,9.2,3.5,3.8,2.9,,,,
4017,Prevest Denpro,Dividend Payout to NP Ann.,-,-,0.1,0.1,,-,-,-,-,,,,
4018,Prevest Denpro,Earning Retention Ann. %,-,-,-,98.04%,,,,,,,,,
4019,Prevest Denpro,Cash Earning Retention Ann. %,-,-,-,98.18%,,,,,,,,,
4020,Prevest Denpro,Cash Earning Retention Ann. %,-,-,-,98.18%,,,,,,,,,
4021,Prevest Denpro,Valuation Ratio, , , , , , , , , ,,,,
4022,Prevest Denpro,EnterpriseValue Ann.,5%,-,454,375.3,294.9,392.3,,,,,,,
4023,Prevest Denpro,EV Per Net Sales Ann.,-11.5%,-,7.2,6.7,5.9,10.4,-,-,-,,,,
4024,Prevest Denpro,,-13.6%,-,4.9,4.8,4.6,7.6,-,-,-,,,,
4025,Prevest Denpro,EV Per EBITDA Ann.,-9.7%,-,17.3,16.5,13.6,23.5,-,-,-,,,,
4026,Prevest Denpro,Market Cap Per Sales Ann.,-10.7%,-,8.2,7.5,6.7,11.5,-,-,-,,,,
4027,Prevest Denpro,Retention Ratio Ann. %,-,-,-,98.03%,,,,,,,,,
4028,Prevest Denpro,Earnings Yield Ann.,-,-,0,0,0.1,0,,,,,,,
4029,Prevest Denpro,Total Debt to Total Equity Ann., , , , , ,0,0.1,0.1,0.1,,,,
4030,Markolines Pavement,BVSH Ann.,29.2%,-49.2%,80.3,53.3,44.9,37.2,"2,840.9","2,381.2","1,580.9","1,187.5",827,683.9,538
4031,Markolines Pavement,RoA Ann. %,-0.9%,-1.1%,7.26%,6.54%,8.37%,7.45%,3.71%,7.69%,4.64%,8.35%,5.42%,4.50%,2.61%
4032,Markolines Pavement,ROE Ann. %,-3.6%,-17.6%,12.76%,17.00%,18.34%,14.23%,16.18%,33.60%,24.88%,30.35%,17.30%,21.32%,8.92%
4033,Markolines Pavement,ROCE Ann. %,-7.3%,-13%,18.78%,25.19%,25.37%,23.60%,26.17%,37.61%,24.21%,36.17%,29.07%,43.57%,23.86%
